bank,rank,gene,sha256,projection,terminal_label_used
7,43,RP3-329A5.8,05ded1899eb3ce12fcb84f0c48fdaa22050f90bf94334e56c153aa906daf3327,6,False
7,44,MSANTD2,05e254271d8d6577e20ccafc224601c86881109b66786b993186dd6263c39de3,6,False
7,45,FREM2,05e6a057c106695362aecd6393501acc41c55b8498c931fd2d19369070752a30,6,False
7,46,RAB32,05e7185030b326658bf9db1b19c45848bb0a694a3bdc327f72e26b7361d11fa7,6,False
7,47,MPC2,05e71909ec817edba4a8c4cc7a55f0d8c7bc0a592f7a12ae272f5fbfcc44e427,6,False
7,48,NBPF26,05e75e263c653e5c9bba1d9a875ffcd98870d4c2eb841eb18c863b327ede5359,6,False
7,49,PTN,05f6680b9d7c5cfa6aec88e7d9b745a50dfe8f5cea92ba1cae97800d324b8161,7,False
7,50,PHYH,05f7d12e1b3bd3ed7e460d1a09b8c8a5d0bbe97215ff5eef78558d7a741ad06b,7,False
7,51,TRAM2,05fb3a16dc72c3092c628c96791e20ab8b82701f0abca980f9ed44b7dd9794c5,7,False
7,52,PITPNA,05fe755a0ab71370b1fb4959ad4a54ca9dbf3723b6d702da75e0d4111edcfb85,7,False
7,53,CSNK2A1,0604118a7905e8865262b2b82b868c6aefc0fee829c5fef67f08c9ce946c2dad,7,False
7,54,RP11-356I2.1,06043e49defd420b98dffa4ca4b123b30257cd70eda2add11206f48183ad74cf,7,False
7,55,RP11-154D17.1,06082de1ce0961e67b72dc873053b3fa7c173848a002f71e4c1d9b0be578b36e,7,False
7,56,LINC00479,0609b73a747b4b2af94f6e8ebe99ed15ccefa644f3c98c1a4476b518bcc3f0e4,7,False
7,57,GCKR,060b6eea12f31e27d2162ee118489108ca61ca37a89433a0348f9eb6be5829e1,8,False
7,58,ZMYND8,060e1b3af7039437f51bc985f1d1b9d0ae4a9b7cf52e5a104f55f1a326c807bc,8,False
7,59,MAGEA3,061133966a65fceacf972e94bfb402af2f40de7cad5b86ddb40894f365df4d6a,8,False
7,60,GPX3,06179ba6618a2c42fccf13826d01615aac1a83405b7124ac179400650fa1a1d2,8,False
7,61,LIMD2,061942467bae52a276bd75d36e998a75b237643fd8c2b712da7cb1b51274b742,8,False
7,62,ATP6V0D2,061a13399d868040f71111419a2fc502d28e7748ee873f195deddac48770fd42,8,False
7,63,CTB-46B19.2,061e2c2cdc41cde38ef71cffdcc3a8be08a37672842a4db657b8c82c00c69e95,8,False
7,64,ALAD,06219d8f73575626971eaae90e8fc66c554b8d3cd365bbaa0cc8233c660d8487,8,False
8,1,OSCP1,0624885798785d5669faa1bba3a994e4b5b0d4c256090907ca88ff2a2e4e612a,1,False
8,2,RAC1,06283708c88c6ba3f78044f0d01133ecffc8c4f84a986c478aec75728608e9ff,1,False
8,3,SUSD1,062ca1df233fd1e1ea8b30418c3befcee45be83ce4bab3403743b8baa83a0dd7,1,False
8,4,OSR1,062ddba0aa3fef0fd4f17706100a48239d5ae93adf34c733eaaf115300aefb4d,1,False
8,5,LINC00305,062e9738876cbcea27401edba7567dd987837fcb1db605b24027cbca37fe30ce,1,False
8,6,CYTH2,062fb3396fec96f388d8ca1c7b4460d869062dfcb12e2a890641770cb8fd2b52,1,False
8,7,RP11-545D19.1,06332354109df80a5179fb1c71509fcb82ef302dded7e50293132c6d0a934ae5,1,False
8,8,RN7SL832P,06356792287a0357fb56913f2f485b1e05d8651bf630b4fe99468a18248fdf70,1,False
8,9,RP4-771M4.3,063aea4df5b4b7375cae7f00cd498a8e10dc56ef4dd0b0dc7a1e2b21182c8406,2,False
8,10,MRPS24,063c08c2afb63894cc5088b3f604cedfc5f1cbb4ed1e0d69d863b3da5a39f34b,2,False
8,11,RP11-182L21.6,063cd3c8725fde32c71a89da32d5e39b9f8c18898bc7e8ea83e2293b4c51854d,2,False
8,12,HMGN3-AS1,06410a01dbe49b7cd8fd17922beb01bacbb768bfcf015f5782349d87a03672b5,2,False
8,13,C9orf106,0641e635e4767b6d1f2ded28aeaa140938040992289477baa75f8250c2c12e41,2,False
8,14,ZNF724P,06420847781a109f8d66c725e4e502567297ffe2cd22d1b7fa76d24058823d61,2,False
8,15,STIM2,06425b18f8d4d37b0f2e86de33fdea0371617c6a2b80434d2b118c7b4c929b65,2,False
8,16,MED4-AS1,06431055ce663ddc51016d331ed149b1cde8e5649163847e9ba48ec3570fb7cd,2,False
8,17,PRR29-AS1,0646ae0e6870b83639101c0548887b1eef81f9ea2c1413a3b1c6d0f00773c362,3,False
8,18,NKX3-1,06474b2b70f31dabeab773fe8b1d390e4525ee3ec238747db2de97883fb8e0d2,3,False
8,19,LYZL4,064931ee5da2affc38d1fc83968060a7d8a39eda450d37524c2bc6deafc10d1c,3,False
8,20,TTC39C,064c7b8b2307939299b10104e2c1651e1c54973258a725a53620e28737d7d9e9,3,False
8,21,ANKRD26,064ef103160daecba59d1601d8450fc53347706ee5c49682d800fc29e48a8159,3,False
8,22,RBM44,064f158e8d11e044b20ec185fa3e342f71785b4a0d96e52e4a7223124a57d4e4,3,False
8,23,DHFR,065032f8e978bead3ead2f096478604de0c21a030927a25abce1a4923e322c0c,3,False
8,24,MED28,065125c2221256929b7fa646956de81d69436d5425c3946e8e30fde4a3b986f8,3,False
8,25,PPIC,065146a43c05105602d1c041dc2d5652f2bbc655b423fac36fbed29a35bba857,4,False
8,26,RORB,0652ee32c19431ebd1db1adf934c712649d8e8f0cf89011d7f6a585dd2c381b6,4,False
8,27,SLA,0653cccd663d633ce3a1894e35d12497d4195d0dad343386f25b29ed16114281,4,False
8,28,TAPBPL,0655f894745da84b9d76baa6d22d72779441d4d97883677609f88f2fc2c8bcc7,4,False
8,29,MRPS23,065e771c9b072778b05ca3ac7e2c763f19ea9db7037f1fd46ba0aef1bee1c9e6,4,False
8,30,RP11-545M17.1,0666f685246094462ba8e478b7849e58167587290d69b0781083c0e76343824d,4,False
8,31,CTC-384G19.1,0669108873fffc92dbb4f512d4ecfe83e69807b08a29657977c989b4e7631a41,4,False
8,32,RP4-742C19.13,066a0a756550c1819214e43f82f82902071f2004fc443a7847a12104cf419126,4,False
8,33,GLIS2-AS1,066b007450d6add1419a5b405ad9f532e72426d0b10167ee57f3ec80dff8b5a9,5,False
8,34,RP11-6I2.3,066dc2a7432065de5d4d4b42b7b5506ae314e4f1f290861896a372de94c5e680,5,False
8,35,ACADSB,066e8b3276207d039ff9fb278b9e0bf7e03d37b8a34202632d3e0ea30b52eef5,5,False
8,36,SHPK,067793e8bbe59fb79fd532ef0ad89cc9c7a2e5c474fe776f0b07932ffa98a2c2,5,False
8,37,CRAMP1,067f28b9a58541142c2403b52ab0cf1afaaa852b28d6d6523db517080d762122,5,False
8,38,ACSBG1,067f50ed39653ca6cb41df2da63fe2ac004d38827f1920124bbfbde713975715,5,False
8,39,FUT10,0683ab42e4bd1be04406b0701b5be8215814ad3a7296f89d274288bdcd1a4e1c,5,False
8,40,RNF24,068678b4ce05f2072fb7d6e6fc4bfec989ce28d7a78b4f5f8eb09a822a7f7f32,5,False
8,41,RP1-223E5.4,0688586b2f19477db389bc6fd87c0a70db8f69dbc316b98e8c12c21261b71d24,6,False
8,42,ENTPD5,068c51393ec6a0cb1a17f3355493414049bead53d4bc0640d5b5aa45f4917ca3,6,False
8,43,CDK8,068cd04fc541c99ddd8d4b616da5d3d92cb693b10a9486f92b1ae26b9e892c75,6,False
8,44,RP11-661A12.4,068d338993e8de87f92c573de4da160a0bbc7a5bd20d7568a510e577c7b1d651,6,False
8,45,LLPH,06916bdb1dda0fbaacca3da9f95569a00eda91ccfa3d438919826d0a85f1b0c7,6,False
8,46,PROSC,06938022e48c50fb9dc7399cf231d3c29b1a177e54d5d066572da769fde57549,6,False
8,47,C14orf28,0694e4fcc50f416397af805c416d1f7db5f5e3ed362a19dd03a0d063e9d4df30,6,False
8,48,RP11-525K10.3,0699fba742245c5af41cc9ac4eea5ed19d87340f4a5b035a6579a678c3298e07,6,False
8,49,UQCRHL,06a2951b6cb6914f13024d9f671614aed4c2381428faba923e5b8d29c8dc66c3,7,False
8,50,MIXL1,06a3950185b6fbf6c90c1cc42a1bc6fd0f015c52772899fdbd9324f7b85d8f84,7,False
8,51,MDM4,06b535e33f7ae68f44274e32745d3df27f19f4f97e9e67f4a4ed701190918aeb,7,False
8,52,MYLK3,06b5dc69989d5ad936cd20f644512dd39df481f8270881d458fdc17759e5d4d1,7,False
8,53,WDR5,06b9822e204bdd81a28f8dd6564c8f84892e9fd1c683adefc1361d684d58c5cc,7,False
8,54,MFI2-AS1,06be1c39f8de3976e0a8cd6c1d7500688faf5da8bb776fb1288e0b3f8dbec3e4,7,False
8,55,C1S,06bf65c963d93e594bc08e0c6b82fe8ee7b5e1f16e326e7b340c5850d787826e,7,False
8,56,ANXA5,06cbcf352718c25bbff0fdc4ac24a6121f23362e66844638097430d3fea1d441,7,False
8,57,RHBDD3,06cc82bd111be35637839cc35b306f94ff72783856084fef710c0110f4d12697,8,False
8,58,THOP1,06cced2d4a59a9bc44ac565e9c5a919d7dd84dc6b248fdebcc881d35c038bd4f,8,False
8,59,YIPF1,06d2fa537a03eb243a173bc7c577fd5d7d62024ccc5a26737d2fff9d8200d5fb,8,False
8,60,HOXB7,06d35ce52c239af903250e2dbaeed409a02ac56a600240021677b83af161992e,8,False
8,61,CCDC71L,06d3be06bb80af1065d96cdd426f7548c60227c78f9b75d4de5a45f160ce7d86,8,False
8,62,GRIK5,06d46653737d50239260abf24b6739fa8f704c0d063f8db4b2c340dcfa02c0a6,8,False
8,63,RP11-338K17.8,06d9bf9765dd2af68a71afb9e34004ee42f0572eb5507c734f3158aa2e1fb87e,8,False
8,64,POC1A,06df006d2dc602b5e0b97f58a3d7786366c3d8e08b84aba20c5db6fc1c11adfd,8,False
9,1,SMN1,06e30149f79193000c15c1c63474cb53b1d5875b8d58373a500e31d2798184cf,1,False
9,2,P2RX7,06e4307116825fc586835cbcd0b54d21ce5184dae5192db13f7d9654740e45c9,1,False
9,3,FAM169A,06e83a2df85b38d34142587b383fd241b0e3b5aeb86d453619cd620ec1535267,1,False
9,4,C12orf66,06eb2974d8bfe6d64ac9d8d6713e3e145cdf94f10e617cc808eb94c62ce1a75d,1,False
9,5,CD3EAP,06eeb2ecd69aceda15f4be7f0746f6c2845bf54f3ce81fde008a90af239eb5d3,1,False
9,6,ARMS2,06f4f5cdc7b43429bf739e1032407e8aa4680c295e70c444d7067f8b23aa1923,1,False
9,7,ATL2,06fda90d6b5c364fe11661116b4a70e591c7aa57339f34b90c1f6ee96c866453,1,False
9,8,MYH8,0702de6b77d13b6b73ac1613c16737de71207f323bf6e6302ff400a2d47a7d08,1,False
9,9,TSPAN18,070570e357340e7637d7eb4ef700983d2d53f1c9540a185f7d316813ebb637eb,2,False
9,10,KB-1125A3.12,07074204aa88a6b5f111438ba0af2ce9c50b07eaeed9c218b25b54d1b39e033c,2,False
9,11,EXTL1,070ecd67eab15b0aeaadbe82a4e905f391e06a8c2b978de27167a20caee4f731,2,False
9,12,IL18RAP,0715c4e64df09891a5bf3c628db865d0bdbee0c5e9f086fadd9c2be5bc16ed82,2,False
9,13,RP11-359E3.4,071a6d3fbc7cc33db58d9055dd243588abe5a56f402a8eff5bba017f7700c1ec,2,False
9,14,PTPRN2,071c67bff41f54865980d55307d6c5a13ee80e144bc051d3a89f362854389a84,2,False
9,15,TMEM139,072554c2fd2c7508725aadfd0785496fb0d21fdb34931fa4d2cb3fe7831d33a2,2,False
9,16,PUS7,0729db8bd65a9cb901a695754131d85cb797ae706e123d18c5a8ca4e6f3ada44,2,False
9,17,PCDH11Y,07316ef863afb9bc98af13294f21b806d8302ffd54546d22ece4f7023c91a6aa,3,False
9,18,AL109761.5,07323d5a74145ba394e8ad9785e25aacbfd7e5d4261141d5f0d391ca0d0d749f,3,False
9,19,SMAP1,073391565492a5a80fd6aa09299b2da973a43fcdee1a63499e6f994f298b319e,3,False
9,20,ZHX1,0735b2ce018eac4df42ba52bd297cae7f13516bbaa3659e5a997d8483e709a95,3,False
9,21,PPARGC1B,07360c641469d352cc65eadea3060369429c911bc50cb76ed2e33aa53e5c353d,3,False
9,22,H2AFY2,073672928e24f3feade12570ed3324aa58e15aa863587861986137924d91bf0a,3,False
9,23,FADS3,07388f59f451fd0d1a3022e80a4e1777e900417ba6aba5745f154d7524d57799,3,False
9,24,MRPS18C,074092047c78ef0849af8e9d7fba718f9686d964690211173efa34d2056dccf0,3,False
9,25,BAG2,07446e93cb0752ef6233fcd456d5e08b01bb73a6bb7e1caa00644fc882464866,4,False
9,26,PATZ1,0744c6d583f66be62a3f4ed402195e06322a949e37a277015af5c77160a44d08,4,False
9,27,DHH,07455833c4741e2dd14f5120ae1c7f555c378f975df936a688f3efbc6ff4e9a0,4,False
9,28,RP11-370I10.10,074589c0828323648a85c4790436e742fc139fb2b8fcc5d4897e5a5c29bc68ac,4,False
9,29,ICE1,0746ee700c3e0e2a323335da15e8752684dd4e9148fcf0b181436a70785679de,4,False
9,30,ARL13B,074700426e380d3a12a8ed9947db61d9926dfaa2ac1056a058458ee413aa01c2,4,False
9,31,FAM175A,074c9cfda97735248ac23c6cddbd9348c3aac451e7d705daff5633df34060fba,4,False
9,32,ULK3,074f2e2ba0d85e9249304bc5786ceab94ab56f2d206fd396e4c64f79111d6bf8,4,False
9,33,EGR2,074f3734eab534a790fa22d0607e35dbe1a597ff6bc2f5c27badd18bdd6bd4d5,5,False
9,34,TRIM37,075195b27489d5f988e738e84a6f2470a5b2d5ee89bf2888dce17de3fb01e7ea,5,False
9,35,RAP1GAP,0755f81810dd107b5455b1b1924b1b1fcc1acf0833486b91127f24141804f89f,5,False
9,36,RP11-1223D19.1,0759dd98ae15449f417bc6f8d78c98b8e44dd2f666ae2c1ce5545b0e298f450c,5,False
9,37,RERGL,075ec263a39220e2b5455daea352d6865701cfaee3fda46888398960679a7f5b,5,False
9,38,TNKS,0761d75af35c98603c6c2435caa77acc739e9d6f4efbdeb833b94e66bff36b47,5,False
9,39,C5orf45,0765df150960fb8d223c8fefcc03ba16c86cb485cc45dd12ae7126650eb6c7db,5,False
9,40,PPM1G,07660f8d329f566fad53ecabd2572c5c6cb180a662c242bc9c069460ed1a234a,5,False
9,41,FABP3,07664df327feedd4694824d0c642a1e35d26524cec2178c8441aa1f6d6f31803,6,False
9,42,RP11-286H15.1,0766e4be47a6c2cee5623cc134efb1a7deec1530f638957038d64a2c8bd62c2c,6,False
9,43,KCNIP4,0767cf5612a5f1d809fc9acd1f8ad7294b943a63c97aca418451519363216365,6,False
9,44,AC009236.2,076adc109c3c8674b8800bdaf6772e402c15273c612de5984c8eaf66f55739f4,6,False
9,45,CCDC140,0773e72d0912ff2fbfbf9370e6f071bdb68e72283d6fae9d6f196c3e83818397,6,False
9,46,EMILIN3,077466811f62007bf9bdcb8fa8c6b14e2e4d0da3ea29478e68e515fbf70346b4,6,False
9,47,SERINC3,07763cef31c340d5d4335a4764672efb19c079e4caae1e314417e045a8ba0518,6,False
9,48,AC013472.4,07776e54f90b1fdb01ce2833289b2c77cfc4e1620efe671189f9a025527fac67,6,False
9,49,AC103563.8,07787aa3dee3083b92d87ac700f8cec82386d5c257de2b982e95b48812ea39d4,7,False
9,50,TALDO1,077bd4d5468313f3f683003cc8b5a0505abec58ec4be43476122d4142553a8a3,7,False
9,51,ANO8,078574ada64de5dae83e731c99ddecc2f15ef91093c0f9c377030000c87e845d,7,False
9,52,LAMC1,07882949fa71afe26a358493daea005c59e90f762b6d12225e2a606e014455c1,7,False
9,53,SACS,07889eb79a3581eff7395cd0eab5d5814a5bc72a8c4b07eb0e3c7e5b70256ad9,7,False
9,54,CABP4,0789ad04f3309241bf93955ef2517fb0f05f567002d627281f593f228e9a34e4,7,False
9,55,BMP2K,079072f8cfa8779cc8e6defff34920bdf73a8b0794fe7cdc9180823fbddb9373,7,False
9,56,H1FX,0796343dfe351b259d3f060be1517d4c5fced986a53f825c9446159592951f27,7,False
9,57,AC073342.12,079710ac5944d2c05962ac2321ee749719f9ece9866b7968f477b6336f499402,8,False
9,58,RNF187,079744e64720e996b5aa3645bb9fc57980e8810f6bfa494e7f63c1c2fc5b015f,8,False
9,59,CTC-209H22.3,0798fa944397aa84c824b87646e628f3083e0d52ba057cee9a896a77d481464f,8,False
9,60,GIMAP6,079a6dc2fe68aed4909cf2318f896967475acc5359be8d4a85828436b132e128,8,False
9,61,RELA,079fc698414baba399ba1bace9264a566384add5e3b9dbf48f948b0e7a0727b3,8,False
9,62,RP11-182J1.17,07a14f610b36d625c486f5a3abe76b54ee9665d458da189210edc28ce0df8f89,8,False
9,63,RP11-723O4.9,07a2ae09e3c9ad1eaaa92c1a66148100283cd8f3513edaf7ec067effe5c62580,8,False
9,64,CLSTN3,07a3a85eb7fab1e0353ac820277d55e5e7cbca69d383deba6cada875b8a8f8c6,8,False
10,1,MYO5B,07adfc44aef1680bcae61a5c0b7c4fa77b403d5fb12611f5576a153c5568e05c,1,False
10,2,CLOCK,07b17456168777a259c9963d59438cfbbfc06e62eb293ae6886b165a78123b19,1,False
10,3,SSC4D,07b524326517888d3f9167790bfe05af9a4050356bd65b111878cacb6607f6fb,1,False
10,4,HAUS7,07b5a34cfac3a4367b9bc0bfc0e675af571c01cffb51a326373cefaf5d9e4329,1,False
10,5,AC007773.2,07b5ffcd637708b039435865c5dfc14df64fa2810e0b810d4a77eb632e4ed885,1,False
10,6,PSMA2,07b64e67e13e2bf392522b9ba32642fd09f96420818f9d37f3cad7584bf69c96,1,False
10,7,GSTA2,07b870e069e0bda290b8b83acb4c68d0153bb1f241e90134edbaadebb42d60d1,1,False
10,8,GLIDR,07c074d2bdd68dd7bf8987afb45e9a0fba04fea9ad1d0c8b2654069b4f34ff69,1,False
10,9,DIAPH2,07c109f1349761817f403403fc5019d983916b3ea95f0e452c443eb702b3e432,2,False
10,10,PDE10A,07c29dce8c065c37a62049a30c2365e10e88946504ad6706e15dab143e78f3f5,2,False
10,11,RP11-361D15.2,07c3665886ffa4c79cdcade9fc49608d578b3b7e7dbd654f26f33635e5439f67,2,False
10,12,RP11-967K21.1,07cbbdf00c96c7ccc1bde8acb7540f34cd9bd76aeb43691862680b25f04dc9ba,2,False
10,13,RP11-40E6.2,07ce27e616146f13a9c51f869abcd7a238d6cf8d187fc71d6ab3e47a528cd3d0,2,False
10,14,PDCD5,07ce3bf6a430cc9ed3979f77632c1e245edfd391fc1d77964ce7641a112d3b51,2,False
10,15,TMEM200B,07d11e60fcd678f93575e0e47d6220043275256b81716def2bec56e809319587,2,False
10,16,Z69666.2,07d2d10de8c55150c7581f43e31cfc87536173d570b8c00a4beb6751bc1c7be3,2,False
10,17,TBCA,07d3cf10c7cd037a93a4856f6b5e343a27e7048b40e230b6e46ac723233bb041,3,False
10,18,RP4-736H5.3,07d624f4e1bb4b49d238a053ff00d6fe384a1b75097b1c7b07440a9c428fb3be,3,False
10,19,CTD-3154N5.2,07db133ecbf961b5bb347e3df9a54ea7ce084a6d2aa54f9f6c2f3ffd9928808a,3,False
10,20,VAPB,07dd09869accc71ea36779f166408b792c4223b12b8a98d02678223f2dd01c2e,3,False
10,21,HAT1,07dfd813236005124f7647862c01eadc3425ee5b00a8d1fcb403dcefa3779be9,3,False
10,22,SCYL1,07e078b5a2a5f9f01e452444083d4fc660cb4c86575d44faabb96aebcf0860c5,3,False
10,23,TMEM231,07e70bae090b7641f168999c2628132189259e462dbf14bf71336a4725f54378,3,False
10,24,CTTN,07e7e123d6707f17502f0a95ca2e87c911aab6eee49dd27e7ba17b8a854c3f15,3,False
10,25,PRTFDC1,07e869d41a08b3efb1e542b2ba17993f8f80a2428f9d11feeb3f6dc77792af96,4,False
10,26,AC016722.3,07ea9de2f14cf11a5155de7f170311b26cf33bf43dec74099d602bbf992bd3e4,4,False
10,27,SSR1,07ef271b7f0837c988c6e8ac9bc6374002c2f7e8635e62cda1c9c3059e7f4c5c,4,False
10,28,SCNN1G,07f3e1d6ee66ded6fbf71bce6a1076373b151a193761fefbc1afa1b0c58538b4,4,False
10,29,WDR70,07f692693d852a1e2ad10d461df3556c4032b7a376d71e17132f6fb09a4c5c08,4,False
10,30,SLC37A1,07fa531e4842e031f018c6c937e1ec54c956fd93cc51654d3f1f77909a2a1ca8,4,False
10,31,STOM,07fde9f42fabbd0f4015c4573dd1f38915f59b6a156cd54a16e6c641f918a4ff,4,False
10,32,CTC-573N18.1,07ff6264773b54648b06f69876277a5542ff069530187c3b38ebcfca62608d26,4,False
10,33,AVPR2,080354065684b2f8b9c222e7f346f70344d68f554737e9343271da7a817c9ea4,5,False
10,34,TMEM126A,08049068bd640f2f35a071209feded44a5d6c669f5bf2c163979765ebe60b88d,5,False
10,35,SLC12A2,080c99ad0a627c087ed86d0f166acf605d52699965043fe16562403bf2aab134,5,False
10,36,RP11-284M14.1,080fd0e251b1743cfb4e915e546e6ef3fdb75aaa437701f0507b8288160a27b4,5,False
10,37,AC072062.1,0812c5cc0a35608ad79874152132fbecc677c1e834668920fa7f40ce11c45643,5,False
10,38,AC092652.1,08139440f72cffe4d6694818956bb72520d6fc822f09fbaa9522f8ad12ce4fe4,5,False
10,39,NOVA1,08157e73fca5741c386afb518cda0fe7657f3a6755fc18224f8a1927f80d0dae,5,False
10,40,PA2G4,0819a6ab53f89e46f9be849a981f46735db6c375d4ba61f19cb53c6f3f81842a,5,False
10,41,AC142528.1,081d1d3932d71e58b0aa0c9705bf26408d153a0394c4e830f389979f08036805,6,False
10,42,MC1R,081e98a58669010554142838493a52b743189c032e02c570abd2db6e32f89dd3,6,False
10,43,TMEM106C,0828855b1165bad2b7ef99defb622cc3997bdf404195e8c9bff406f0b5dbe99e,6,False
10,44,RP4-604G5.1,08289ee0bd5226da2d8616c44b96d2fd65d747c7e73833af5bf219ed2a462b25,6,False
10,45,RP11-404F10.2,082d44d3661f056945dbd5cf933e135ccad4adec8f4e45a4f6e4f9f980e47bed,6,False
10,46,ALMS1,082df05e97ba1e7eec50bd319206ba7c3138a9d77fc9ed96062c96aa4683c145,6,False
10,47,LGR5,08307ce6b9b7e526e5adcbd4d9c77cad2826b1d5b832d4ffc95eb9988f2258c2,6,False
10,48,NAGPA,0833d1a593e97cd442ce98b1a500cc46d9cba64ce30e29fb4fda4960c3240cc5,6,False
10,49,SLC25A53,0834018b99797c32f72cb6f375c6c9dc8455cd7f86f811151d3e6f20534814f7,7,False
10,50,DPPA2,08390ebc338bfe40861bbb31c29ccdbd6089047668929b843665dafc441bfe48,7,False
10,51,PARP14,083a1edca38dc32ebc7f3406e19565598210c3ac1e6f186002ed538063a709b5,7,False
10,52,COL10A1,083a2c1a9de427c3c984da87be2b8aa811331079bee6b5df3afaecc47d3b59f9,7,False
10,53,CAPN13,083ecb4ca7f9fb1928d8a84940aabbad28c1ad6a0234c657f5808185948f1979,7,False
10,54,RP4-533D7.4,083ffec0c169c9cc62d42a1a50a0235ee45f179c3aac9b83663705d0cf6c7c7d,7,False
10,55,RP11-3N13.2,084004d4186a63a44d167ed7f32e5c9e1c4d4c1fc376d15837e7a1abb8d12cbd,7,False
10,56,LINC00115,08415a3cedcd22270c9e68165830dff35f6f1ea40cc6ea9abd7ae0a575255e40,7,False
10,57,CAMSAP2,0844126d629d26753e946c432b5828b67d59903ddc60721179b522b94b7b7eda,8,False
10,58,GCNT3,08448b5684bb52a40369aaacd94017c993481ce2813295bf2b3d09a7b8a5e7b1,8,False
10,59,CEMIP,0845d406dbfd3079f4af9f8650cc28773785a7970af288285e92f2dc1f9cf2c4,8,False
10,60,LINC01615,084695dfdaf6122ff1514cda0cf70793d086edbfba89ba2f1ee2d7c7ff6a29e4,8,False
10,61,SPAG7,084745d37a52034fb593c4be98a0f87225b1ac2829c3d7d2b9251769138acc1c,8,False
10,62,TWSG1,084b4933242e12a38feeb4a0b44afcb65bc878241944b40e7fdba4493b1d2237,8,False
10,63,FGL1,084c39f160adbae317eed1c786e9b9c4f6a1c348d5ed2f24657f602e3a1e4884,8,False
10,64,PDE5A,084e9e9c9b0922718d59e6db908d72f9210e1c1cde63b59ce53bbe2ec5f01eff,8,False
11,1,LINC00934,084f08654b2dd89f26bd74dbfb0de1b5b4c824d89a5cf594b00e3fff09276bc7,1,False
11,2,NEK11,0851b74dc28b6c1b1aed9da1f6601234e88fb50a86f0e5519f1a2e9cfd6f05c4,1,False
11,3,TNFRSF11A,085437b465c2af341a749c39429b752b1376f7197aaaee3a8d3165c1db02ef47,1,False
11,4,ZZZ3,0856101013e10605f26aee6ffe80d8b9b87dd6b9419a36e8917add442362fe1c,1,False
11,5,OR5M11,08566d0672ba30bd35aaae234616cc5f693e45e812a9fe725e3d56fa30895fa4,1,False
11,6,RP11-227G15.10,08582a16fb89f094f54f50879fcefe57e9c2db46872c1f526fe2396bd2bc750a,1,False
11,7,PSMD6-AS2,0859346dfd4cc9c83d1fd54b053f9922ffce717f0790f8882aa1220ad0a8cec9,1,False
11,8,RP11-406H23.2,085996850763971a23c6f962b39719d2faba71cfc935d8ced3d32dac4fe5d22d,1,False
11,9,CDK7,085dd2214318c429947338f5205d575f20733eff8ad65be94977543618619456,2,False
11,10,TCP11L2,085ea2d1c4b18e29e9c04edc950eb9acf900c5281304b69cfd58e310299d5a1e,2,False
11,11,HAUS1,0862142d931d0d7e9aa55c6a1dc82099d7f4851f1a6e66ddc55939f3c4ed1ccf,2,False
11,12,TIMM22,086788980d9295f3429134846cd697295a4b329fa61f1414c4c8bbc1c3462e41,2,False
11,13,USP34,0867ee62bdbfd471bcbb25772b6c0bb8ee194f0cf9d2a95b3b88b540f511dd66,2,False
11,14,RP13-516M14.4,0868a3dcac01cb4fe88f8b78427c541ead81c0b905f681dd755f4492937f6346,2,False
11,15,HMGA1,086a6f2a2871488397e6c34ba39b598aad390f579ecc0d458aab9f6159835d6c,2,False
11,16,DNAJB5,086b5a8c1892a3376f451ce6a54824c0a6dc131f1c09ab2af8951f21d41189f9,2,False
11,17,USPL1,086d9b85463ce82e23aedc72976d557c9ef0143b95f0d68bfd87f82f0d54ba25,3,False
11,18,FLJ22447,086e95d3aef3cc268499e32f6c9069961cb89f61c9d5b7e13dd6ac198a98b7d5,3,False
11,19,RAC3,086fb7ab98165aaebc617b7973ec87a15b26864315f5166be3a9b4cfd8373b0c,3,False
11,20,FLOT1,086ff309517174c7c8351a651c0861ca4e2eedbe39fcf627f4ca40060ddcd795,3,False
11,21,TMSB4X,08775e00f89ecf3269b77945d906678aa54fa35fa8ec4998eb3558c2afbe7b0b,3,False
11,22,RP11-356I2.4,087bf6b5ff52efe40faee2b4fa86b1bc664fa301f663bcec34e9e23c422e1a78,3,False
11,23,FDCSP,087f7a93784e5498db487c411a041fb9084eadaf3278c369e153097eae87006f,3,False
11,24,TTPA,088d75a694fef17c97d20f83d6854764b2cbd33972345c30070ce80d2cddf1e8,3,False
11,25,TIMP4,0894c25d32275ba15653a8daa981b1043b78325fdda468dcee5537567335923f,4,False
11,26,C9orf153,0894d3e9dbed7fa2e51973392228aeecef7bae798c3c55a7894786220a6378a6,4,False
11,27,PTPRA,089854fbc95fdbcdbed757ead9fa554f555ca82038baa035e77eb86d0f660e03,4,False
11,28,ZNF135,08a1a72a6135d3167b5cca16b6216d78248981ff277b32eecfd1bbd66736b955,4,False
11,29,LAMTOR2,08afd4b0ef7ee1cff0c8f1d366746aef8deee38426f1a0ff117fe2cdeefaf44e,4,False
11,30,DCAF5,08b131a67c631b591a1b22c934e2479ef47bf56f7c503b60dab107166981858e,4,False
11,31,AC073987.1,08b310ba32d5eacf03353a031d064a9605a5a5981a06241910436b20cf95c3e2,4,False
11,32,SLC22A4,08b47258137f08c2a9087eef4e17158185b770ca4e4953a828e00f69bc2533f5,4,False
